Order ID,Order Date,Customer Name,Region,State,City,Category,Sub-Category,Sales,Quantity,Profit
CA-2017-100262,15-11-2018,Customer_157,South,Illinois,Los Angeles,Furniture,Tables,248.96,3,10.71
CA-2018-100263,03-11-2018,Customer_154,East,New York,Miami,Furniture,Chairs,167.42,5,247.91
CA-2015-100264,11-02-2017,Customer_24,West,Texas,Houston,Technology,Copiers,172.29,1,158.34
CA-2016-100265,19-11-2016,Customer_91,Central,New York,Houston,Office Supplies,Binders,406.92,9,-58.08
CA-2017-100266,26-05-2017,Customer_364,East,New York,Chicago,Technology,Copiers,334.34,6,253.08
CA-2018-100267,07-08-2017,Customer_110,East,Illinois,New York City,Technology,Copiers,605.15,7,237.94
CA-2015-100268,23-09-2018,Customer_160,Central,Florida,Los Angeles,Technology,Phones,180.82,7,117.44
CA-2016-100269,10-07-2017,Customer_126,East,Illinois,Houston,Technology,Phones,625.41,6,-0.06
CA-2017-100270,08-10-2016,Customer_414,West,New York,Miami,Technology,Phones,246.39,6,-47.82
CA-2018-100271,05-04-2015,Customer_178,West,Illinois,Houston,Office Supplies,Storage,427.52,6,120.81
CA-2015-100272,09-08-2018,Customer_131,West,Texas,Houston,Furniture,Tables,437.96,6,85.82
CA-2016-100273,06-07-2016,Customer_97,West,Florida,New York City,Technology,Accessories,472.07,3,215.02
CA-2017-100274,03-02-2017,Customer_300,East,Illinois,Houston,Office Supplies,Paper,907.53,10,130.02
CA-2018-100275,10-01-2019,Customer_241,Central,Florida,Chicago,Furniture,Tables,785.27,5,155.21
CA-2015-100276,31-05-2016,Customer_263,Central,California,Houston,Office Supplies,Binders,15.99,6,210.83
CA-2016-100277,01-01-2017,Customer_96,East,California,Houston,Office Supplies,Binders,277.57,1,166.38
CA-2017-100278,27-02-2016,Customer_287,South,Texas,New York City,Office Supplies,Storage,801.5,7,97.91
CA-2018-100279,20-05-2017,Customer_352,South,Illinois,Los Angeles,Technology,Copiers,262.88,2,103.9
CA-2015-100280,30-12-2016,Customer_287,South,Florida,Chicago,Office Supplies,Paper,125.17,5,153.93
CA-2016-100281,22-10-2018,Customer_350,South,Florida,Miami,Furniture,Chairs,815.55,2,70.26
CA-2017-100282,12-03-2017,Customer_356,Central,New York,Miami,Technology,Phones,584.48,6,-11.39
CA-2018-100283,31-12-2016,Customer_237,West,Illinois,Miami,Furniture,Tables,925.48,2,-21.99
CA-2015-100284,13-11-2015,Customer_496,West,Texas,Miami,Office Supplies,Storage,267.17,4,253.17
CA-2016-100285,16-12-2016,Customer_500,Central,Florida,New York City,Office Supplies,Binders,466.25,5,257.69
CA-2017-100286,21-06-2018,Customer_397,Central,Texas,Los Angeles,Technology,Phones,831.5,9,21.55
CA-2018-100287,11-11-2016,Customer_139,West,Florida,Houston,Office Supplies,Paper,324.24,1,124.1
CA-2015-100288,10-08-2016,Customer_331,South,Florida,Miami,Office Supplies,Storage,730.43,2,-93.52
CA-2016-100289,18-05-2017,Customer_337,Central,Florida,Houston,Office Supplies,Storage,949.85,7,-57.04
CA-2017-100290,26-05-2017,Customer_196,Central,Texas,Houston,Office Supplies,Binders,970.21,6,87.61
CA-2018-100291,13-07-2018,Customer_358,Central,California,Los Angeles,Office Supplies,Binders,782.88,8,-77.59
CA-2015-100292,14-04-2017,Customer_249,West,Illinois,Los Angeles,Office Supplies,Paper,495.52,8,182.27
CA-2016-100293,08-11-2015,Customer_193,Central,California,New York City,Furniture,Bookcases,602.97,6,200.24
CA-2017-100294,10-02-2015,Customer_334,Central,Texas,Houston,Technology,Phones,638.21,7,7.77
CA-2018-100295,14-12-2018,Customer_144,East,New York,Miami,Office Supplies,Binders,825.99,4,-55.0
CA-2015-100296,16-05-2016,Customer_479,South,Florida,Houston,Furniture,Bookcases,283.97,8,204.11
CA-2016-100297,15-01-2016,Customer_245,East,Illinois,Miami,Technology,Copiers,422.22,8,-26.57
CA-2017-100298,18-06-2017,Customer_495,Central,Florida,Chicago,Furniture,Chairs,398.3,7,192.84
CA-2018-100299,20-04-2015,Customer_481,South,Florida,Chicago,Office Supplies,Storage,492.47,2,-77.62
CA-2015-100300,29-11-2018,Customer_42,East,Florida,New York City,Furniture,Bookcases,628.43,3,210.38
CA-2016-100301,19-11-2016,Customer_378,Central,California,Los Angeles,Technology,Accessories,70.55,3,1.65
CA-2017-100302,30-05-2017,Customer_389,Central,Texas,Houston,Technology,Phones,772.51,9,-0.96
CA-2018-100303,01-10-2016,Customer_381,South,California,Los Angeles,Office Supplies,Binders,881.38,3,176.77
CA-2015-100304,25-01-2017,Customer_457,Central,Texas,New York City,Office Supplies,Binders,469.59,7,173.36
CA-2016-100305,04-02-2016,Customer_210,Central,California,New York City,Office Supplies,Storage,976.07,5,166.39
CA-2017-100306,12-08-2016,Customer_384,Central,Texas,New York City,Furniture,Bookcases,620.16,7,171.71
CA-2018-100307,22-01-2019,Customer_398,East,New York,New York City,Office Supplies,Paper,812.46,7,129.71
CA-2015-100308,19-02-2015,Customer_494,South,New York,Miami,Furniture,Tables,557.62,5,250.13
CA-2016-100309,01-01-2016,Customer_499,South,California,New York City,Technology,Phones,697.83,4,180.74
CA-2017-100310,18-04-2015,Customer_97,East,Texas,New York City,Technology,Accessories,394.97,2,199.07
CA-2018-100311,09-08-2016,Customer_394,West,California,Los Angeles,Furniture,Chairs,709.16,7,128.4
CA-2015-100312,15-07-2015,Customer_337,Central,Florida,Los Angeles,Office Supplies,Storage,818.22,2,186.37
CA-2016-100313,23-06-2015,Customer_105,Central,New York,Houston,Office Supplies,Binders,631.53,10,66.79
CA-2017-100314,25-01-2019,Customer_127,South,New York,New York City,Furniture,Tables,879.08,1,166.69
CA-2018-100315,01-02-2016,Customer_180,East,Illinois,Miami,Technology,Phones,800.48,9,294.01
CA-2015-100316,18-09-2016,Customer_156,Central,California,Chicago,Technology,Copiers,877.95,2,24.82
CA-2016-100317,08-03-2015,Customer_347,Central,New York,Los Angeles,Furniture,Chairs,662.4,8,55.27
CA-2017-100318,12-08-2017,Customer_385,East,Illinois,Los Angeles,Technology,Accessories,96.9,3,72.53
CA-2018-100319,20-06-2018,Customer_47,South,Illinois,Chicago,Technology,Phones,320.19,6,218.84
CA-2015-100320,15-02-2018,Customer_427,East,Texas,Chicago,Office Supplies,Binders,785.62,6,105.19
CA-2016-100321,25-12-2016,Customer_338,East,Florida,Los Angeles,Technology,Copiers,591.21,8,298.93
CA-2017-100322,02-08-2015,Customer_39,West,Illinois,Miami,Office Supplies,Binders,487.51,8,62.15
CA-2018-100323,29-10-2015,Customer_76,Central,New York,New York City,Office Supplies,Binders,337.74,10,180.91
CA-2015-100324,27-01-2016,Customer_462,Central,Texas,Chicago,Furniture,Bookcases,79.72,7,-36.5
CA-2016-100325,21-10-2016,Customer_307,East,New York,Los Angeles,Office Supplies,Paper,256.98,7,-62.85
CA-2017-100326,17-12-2015,Customer_251,Central,Illinois,Chicago,Technology,Accessories,467.17,1,127.56
CA-2018-100327,01-02-2016,Customer_214,East,Illinois,Los Angeles,Technology,Copiers,709.0,1,-4.37
CA-2015-100328,18-05-2018,Customer_270,Central,California,Houston,Furniture,Tables,507.84,8,192.68
CA-2016-100329,15-04-2017,Customer_139,East,California,Los Angeles,Technology,Phones,357.63,3,-8.36
CA-2017-100330,12-10-2015,Customer_334,South,Florida,New York City,Technology,Copiers,740.35,3,122.97
CA-2018-100331,24-03-2017,Customer_396,Central,New York,Miami,Technology,Phones,94.91,1,236.9
CA-2015-100332,08-01-2017,Customer_370,East,New York,Chicago,Office Supplies,Paper,352.42,2,263.07
CA-2016-100333,04-03-2018,Customer_422,South,Texas,Los Angeles,Office Supplies,Paper,520.47,10,269.82
CA-2017-100334,04-12-2017,Customer_434,Central,New York,Los Angeles,Furniture,Tables,397.85,3,95.89
CA-2018-100335,01-09-2015,Customer_388,West,Illinois,New York City,Office Supplies,Paper,935.63,4,16.65
CA-2015-100336,26-09-2018,Customer_42,West,Illinois,Miami,Office Supplies,Paper,170.07,4,155.38
CA-2016-100337,23-04-2018,Customer_208,East,Illinois,Chicago,Technology,Copiers,795.87,2,-53.23
CA-2017-100338,04-02-2015,Customer_426,East,California,Los Angeles,Furniture,Chairs,483.22,8,133.58
CA-2018-100339,25-08-2018,Customer_392,Central,Illinois,Houston,Furniture,Chairs,533.74,8,66.69
CA-2015-100340,23-06-2015,Customer_14,West,Texas,Chicago,Technology,Copiers,919.91,8,-93.55
CA-2016-100341,31-01-2017,Customer_409,East,Illinois,Los Angeles,Furniture,Bookcases,646.8,7,155.54
CA-2017-100342,21-02-2016,Customer_416,Central,Texas,New York City,Furniture,Bookcases,919.91,1,255.76
CA-2018-100343,14-04-2017,Customer_51,Central,California,Miami,Furniture,Chairs,352.8,6,130.02
CA-2015-100344,22-03-2015,Customer_241,East,Illinois,New York City,Office Supplies,Binders,491.38,4,45.04
CA-2016-100345,10-03-2018,Customer_243,South,California,Chicago,Technology,Copiers,88.87,10,-3.67
CA-2017-100346,20-04-2015,Customer_488,East,Illinois,Los Angeles,Furniture,Bookcases,639.21,5,53.69
CA-2018-100347,27-12-2017,Customer_485,Central,California,Houston,Furniture,Bookcases,606.92,7,131.13
CA-2015-100348,28-09-2015,Customer_439,West,Texas,Los Angeles,Furniture,Tables,591.97,4,250.58
CA-2016-100349,11-09-2017,Customer_75,East,Illinois,Miami,Office Supplies,Binders,951.63,7,34.98
CA-2017-100350,23-10-2018,Customer_455,East,Texas,Houston,Furniture,Chairs,868.34,10,169.0
CA-2018-100351,25-04-2017,Customer_487,Central,Texas,New York City,Office Supplies,Storage,888.74,8,149.21
CA-2015-100352,01-01-2015,Customer_418,South,California,Houston,Technology,Phones,755.31,8,260.96
CA-2016-100353,02-10-2017,Customer_340,Central,New York,Miami,Furniture,Tables,918.2,6,40.41
CA-2017-100354,04-01-2018,Customer_84,Central,Texas,Chicago,Furniture,Tables,881.33,3,233.79
CA-2018-100355,30-03-2015,Customer_498,West,Texas,Los Angeles,Furniture,Bookcases,380.71,9,111.15
CA-2015-100356,20-01-2017,Customer_279,West,New York,Houston,Technology,Copiers,843.7,6,191.33
CA-2016-100357,01-02-2015,Customer_275,South,Texas,Miami,Office Supplies,Paper,507.29,7,25.48
CA-2017-100358,10-11-2018,Customer_489,West,California,Los Angeles,Furniture,Tables,395.89,6,169.71
CA-2018-100359,14-05-2015,Customer_411,East,Florida,Chicago,Furniture,Chairs,497.84,7,99.16
CA-2015-100360,21-02-2015,Customer_460,South,Texas,New York City,Technology,Accessories,441.98,2,54.04
CA-2016-100361,15-04-2016,Customer_479,East,California,New York City,Furniture,Chairs,802.27,10,-46.21
CA-2017-100362,17-02-2018,Customer_99,West,Illinois,Los Angeles,Furniture,Tables,254.52,4,235.09
CA-2018-100363,17-08-2016,Customer_65,South,New York,New York City,Office Supplies,Storage,522.34,2,286.64
CA-2015-100364,08-07-2016,Customer_71,West,California,Los Angeles,Office Supplies,Storage,487.33,7,161.78
CA-2016-100365,21-01-2017,Customer_87,South,New York,Los Angeles,Technology,Phones,322.56,2,110.66
CA-2017-100366,13-11-2016,Customer_446,West,New York,Chicago,Furniture,Bookcases,345.99,3,181.54
CA-2018-100367,28-05-2016,Customer_109,South,Texas,Miami,Technology,Copiers,993.89,2,246.21
CA-2015-100368,24-04-2015,Customer_119,West,Florida,Los Angeles,Technology,Accessories,492.72,7,153.47
CA-2016-100369,29-12-2018,Customer_302,West,Illinois,Houston,Technology,Copiers,678.27,4,-45.38
CA-2017-100370,15-02-2017,Customer_459,East,Texas,Los Angeles,Office Supplies,Binders,680.07,6,82.16
CA-2018-100371,22-03-2015,Customer_57,Central,Florida,Miami,Technology,Phones,469.89,1,83.98
CA-2015-100372,07-01-2015,Customer_124,East,Illinois,New York City,Furniture,Tables,833.17,1,51.22
CA-2016-100373,19-06-2017,Customer_438,West,Illinois,Chicago,Technology,Phones,708.35,9,246.59
CA-2017-100374,26-07-2016,Customer_163,East,Florida,Houston,Office Supplies,Storage,40.51,7,197.83
CA-2018-100375,19-06-2015,Customer_308,East,Florida,New York City,Furniture,Chairs,922.19,3,55.51
CA-2015-100376,15-02-2016,Customer_438,East,Texas,Los Angeles,Technology,Copiers,377.84,7,279.37
CA-2016-100377,28-06-2018,Customer_437,East,Illinois,Miami,Furniture,Chairs,369.51,2,201.98
CA-2017-100378,02-03-2016,Customer_85,East,California,New York City,Furniture,Bookcases,232.8,7,103.48
CA-2018-100379,26-09-2016,Customer_227,South,New York,Chicago,Furniture,Bookcases,385.1,3,199.97
CA-2015-100380,14-11-2016,Customer_412,East,Texas,New York City,Technology,Phones,28.77,1,290.62
CA-2016-100381,16-12-2016,Customer_379,East,Florida,Los Angeles,Office Supplies,Paper,577.17,9,116.94
CA-2017-100382,18-01-2015,Customer_318,West,New York,Miami,Office Supplies,Paper,161.49,6,-71.83
CA-2018-100383,11-02-2015,Customer_109,West,California,Chicago,Office Supplies,Binders,919.38,5,-83.11
CA-2015-100384,30-04-2018,Customer_183,South,Texas,Chicago,Office Supplies,Storage,662.85,9,213.02
CA-2016-100385,07-08-2016,Customer_302,East,Texas,Miami,Office Supplies,Paper,829.13,8,55.93
CA-2017-100386,21-05-2017,Customer_271,West,Illinois,Los Angeles,Technology,Phones,305.5,3,209.93
CA-2018-100387,02-12-2017,Customer_446,West,Texas,Chicago,Office Supplies,Binders,746.25,8,78.57
CA-2015-100388,16-07-2018,Customer_33,Central,Texas,New York City,Office Supplies,Storage,845.85,4,71.2
CA-2016-100389,08-05-2018,Customer_119,West,Illinois,Los Angeles,Technology,Accessories,337.53,2,16.88
CA-2017-100390,09-12-2017,Customer_408,East,Illinois,Houston,Technology,Accessories,240.47,9,178.9
CA-2018-100391,02-01-2017,Customer_255,East,Florida,Chicago,Office Supplies,Paper,664.07,8,109.51
CA-2015-100392,14-06-2015,Customer_183,East,Texas,New York City,Technology,Copiers,377.05,5,125.19
CA-2016-100393,27-07-2017,Customer_103,Central,California,Los Angeles,Office Supplies,Paper,406.33,10,186.56
CA-2017-100394,12-05-2016,Customer_443,Central,New York,Miami,Office Supplies,Storage,785.48,2,162.49
CA-2018-100395,11-03-2016,Customer_448,West,Texas,Los Angeles,Furniture,Bookcases,676.26,7,118.59
CA-2015-100396,24-11-2018,Customer_26,Central,Illinois,Miami,Office Supplies,Binders,587.35,9,121.31
CA-2016-100397,05-10-2017,Customer_11,South,Florida,Miami,Office Supplies,Binders,365.51,4,273.32
CA-2017-100398,29-01-2018,Customer_256,Central,Texas,Miami,Technology,Accessories,344.47,4,81.37
CA-2018-100399,25-02-2015,Customer_54,West,Texas,Los Angeles,Office Supplies,Storage,898.65,4,107.08
CA-2015-100400,01-12-2017,Customer_370,West,California,Houston,Office Supplies,Binders,593.36,4,-69.13
CA-2016-100401,24-03-2018,Customer_378,South,Illinois,Houston,Furniture,Tables,226.92,9,152.68
CA-2017-100402,10-03-2016,Customer_20,South,Florida,New York City,Office Supplies,Paper,717.47,3,-36.04
CA-2018-100403,09-08-2016,Customer_343,East,Texas,Chicago,Furniture,Chairs,597.92,6,167.36
CA-2015-100404,01-09-2017,Customer_454,Central,Texas,New York City,Technology,Accessories,945.88,3,212.39
CA-2016-100405,10-10-2018,Customer_171,West,New York,Miami,Office Supplies,Binders,236.41,8,-18.92
CA-2017-100406,29-02-2016,Customer_122,South,Florida,Los Angeles,Technology,Accessories,839.59,3,122.48
CA-2018-100407,07-04-2016,Customer_160,Central,California,Miami,Furniture,Bookcases,845.09,8,48.13
CA-2015-100408,23-04-2017,Customer_190,South,New York,Los Angeles,Furniture,Chairs,181.21,4,261.05
CA-2016-100409,17-07-2016,Customer_343,Central,New York,Los Angeles,Furniture,Bookcases,190.02,4,184.33
CA-2017-100410,04-01-2018,Customer_167,West,New York,Los Angeles,Furniture,Tables,260.41,1,150.05
CA-2018-100411,11-07-2015,Customer_265,East,Illinois,Miami,Furniture,Tables,100.36,6,192.07
CA-2015-100412,03-03-2015,Customer_167,South,Illinois,Miami,Furniture,Chairs,288.24,3,283.38
CA-2016-100413,08-12-2015,Customer_399,West,Illinois,Los Angeles,Office Supplies,Paper,171.16,1,139.31
CA-2017-100414,24-07-2018,Customer_348,Central,California,New York City,Technology,Phones,105.43,7,186.25
CA-2018-100415,08-10-2017,Customer_228,West,Texas,Chicago,Office Supplies,Binders,396.45,8,206.99
CA-2015-100416,04-07-2017,Customer_238,East,Florida,Miami,Technology,Accessories,735.18,6,77.86
CA-2016-100417,18-11-2015,Customer_49,Central,Florida,Los Angeles,Technology,Accessories,65.85,8,7.96
CA-2017-100418,03-04-2015,Customer_109,East,Illinois,Los Angeles,Technology,Copiers,474.2,2,200.56
CA-2018-100419,17-04-2018,Customer_448,South,Florida,Miami,Technology,Copiers,699.13,4,108.85
CA-2015-100420,31-10-2017,Customer_209,West,Illinois,Chicago,Technology,Copiers,58.2,5,249.43
CA-2016-100421,08-09-2016,Customer_460,West,Illinois,Miami,Technology,Copiers,182.89,3,124.3
CA-2017-100422,26-12-2018,Customer_413,Central,California,Los Angeles,Furniture,Bookcases,256.05,3,97.28
CA-2018-100423,13-05-2015,Customer_189,East,New York,Houston,Furniture,Tables,887.98,6,-67.95
CA-2015-100424,11-08-2016,Customer_175,South,New York,Chicago,Technology,Accessories,781.83,3,231.88
CA-2016-100425,20-10-2015,Customer_23,West,New York,Chicago,Technology,Accessories,956.0,2,92.85
CA-2017-100426,19-05-2016,Customer_353,West,Florida,Miami,Furniture,Chairs,740.15,1,83.39
CA-2018-100427,27-06-2017,Customer_50,East,Texas,Chicago,Office Supplies,Storage,132.38,1,237.01
CA-2015-100428,23-11-2017,Customer_206,Central,Texas,Miami,Technology,Accessories,112.21,1,-77.04
CA-2016-100429,07-02-2015,Customer_255,West,Florida,New York City,Furniture,Chairs,535.0,3,101.76
CA-2017-100430,04-08-2017,Customer_410,South,New York,Los Angeles,Office Supplies,Paper,548.12,4,179.02
CA-2018-100431,11-12-2015,Customer_393,South,New York,Chicago,Office Supplies,Paper,930.62,7,272.53
CA-2015-100432,16-07-2018,Customer_65,East,Texas,Miami,Technology,Phones,144.49,9,194.49
CA-2016-100433,31-05-2015,Customer_479,Central,Illinois,Miami,Technology,Accessories,575.91,2,211.37
CA-2017-100434,25-04-2015,Customer_492,West,Illinois,Miami,Office Supplies,Paper,407.67,8,105.05
CA-2018-100435,09-08-2018,Customer_311,West,Illinois,New York City,Office Supplies,Paper,253.28,6,42.54
CA-2015-100436,06-09-2015,Customer_295,South,New York,Los Angeles,Furniture,Chairs,409.41,10,28.9
CA-2016-100437,01-11-2015,Customer_243,West,Florida,Los Angeles,Office Supplies,Paper,298.21,10,-27.43
CA-2017-100438,09-08-2017,Customer_117,West,Florida,Los Angeles,Technology,Phones,210.01,10,98.04
CA-2018-100439,18-10-2018,Customer_430,Central,California,Houston,Furniture,Tables,267.54,2,-80.41
CA-2015-100440,14-01-2015,Customer_221,South,New York,New York City,Furniture,Bookcases,272.97,2,200.4
CA-2016-100441,04-05-2015,Customer_217,Central,California,Chicago,Furniture,Chairs,112.15,2,172.0
CA-2017-100442,25-02-2018,Customer_197,Central,Florida,Chicago,Furniture,Chairs,611.05,2,84.91
CA-2018-100443,25-08-2018,Customer_240,East,Florida,Chicago,Furniture,Chairs,575.51,2,67.4
CA-2015-100444,03-08-2015,Customer_11,Central,Florida,Miami,Office Supplies,Binders,613.53,10,-53.03
CA-2016-100445,27-09-2015,Customer_239,East,Florida,Chicago,Office Supplies,Storage,611.88,4,-61.14
CA-2017-100446,17-12-2016,Customer_443,East,Florida,Los Angeles,Office Supplies,Storage,906.24,3,0.61
CA-2018-100447,14-05-2015,Customer_199,East,Texas,Chicago,Technology,Copiers,387.29,1,254.78
CA-2015-100448,16-01-2019,Customer_114,East,Illinois,Los Angeles,Office Supplies,Paper,953.01,9,273.06
CA-2016-100449,28-05-2015,Customer_94,East,California,Houston,Technology,Phones,876.34,1,117.5
CA-2017-100450,03-01-2016,Customer_321,West,Texas,Miami,Technology,Copiers,864.54,8,175.24
CA-2018-100451,19-01-2017,Customer_133,East,Florida,New York City,Technology,Phones,603.35,9,78.03
CA-2015-100452,17-01-2016,Customer_404,South,New York,Chicago,Technology,Copiers,398.14,8,80.48
CA-2016-100453,28-05-2018,Customer_2,East,California,Los Angeles,Furniture,Tables,800.11,3,121.65
