Order_ID,Category,Region,Segment,Sales,Profit,Discount,Quantity,Customer_Rating,Delivery_Time_Days,Marketing_Spend,Competitor_Price_Index
318,Category_9,South,Corporate,3404.04,826.24,0.39,6,1.8,11,795.72,1.02
319,Category_4,South,Consumer,3667.39,449.26,0.05,4,2.2,9,908.87,1.09
320,Category_1,North,Consumer,2704.4,795.09,0.3,15,3.0,1,137.43,0.97
321,Category_4,Central,SME,3198.22,151.94,0.05,18,3.1,4,1744.93,1.12
322,Category_1,North-East,Home Office,2037.51,399.74,0.33,4,3.5,9,690.58,1.15
323,Category_14,International,Enterprise,3814.16,136.52,0.03,9,1.6,5,1829.32,1.07
324,Category_21,North,Enterprise,1507.94,1065.55,0.21,7,3.0,12,413.67,0.99
325,Category_16,Central,Enterprise,4027.71,1314.7,0.06,11,2.4,8,1268.34,1.0
326,Category_20,West,Home Office,4404.52,508.26,0.08,14,4.1,13,929.82,0.97
327,Category_24,International,Consumer,3040.06,575.38,0.48,1,3.3,5,1277.65,0.93
328,Category_8,North,Home Office,1887.7,833.73,0.06,7,1.5,1,1042.7,1.03
329,Category_7,Central,SME,2915.57,990.45,0.23,8,1.2,3,538.02,0.81
330,Category_3,East,Enterprise,1294.67,785.74,0.34,18,2.3,6,1526.37,0.83
331,Category_17,West,SME,3337.99,1337.59,0.11,12,3.8,6,1600.75,1.15
332,Category_1,International,Consumer,3914.96,135.62,0.49,16,3.3,3,1303.41,1.07
333,Category_16,North,Government,384.88,566.5,0.27,8,4.3,13,432.43,1.01
334,Category_12,North,Enterprise,1675.59,737.97,0.49,17,2.6,9,1769.99,1.04
335,Category_19,East,Consumer,2720.73,368.12,0.35,19,2.0,1,1879.74,1.19
336,Category_22,International,Home Office,1443.88,998.09,0.36,7,3.5,10,321.52,0.93
337,Category_23,International,Corporate,435.8,-414.63,0.35,9,2.0,2,1330.98,0.83
338,Category_22,South,Home Office,2847.68,1339.99,0.18,4,3.8,11,1342.31,0.93
339,Category_14,International,Government,4510.43,-485.3,0.31,5,2.8,10,1238.04,0.82
340,Category_6,East,Enterprise,3645.74,563.47,0.07,2,1.5,12,858.44,0.98
341,Category_6,South,Government,1769.09,1234.53,0.45,3,2.5,11,1990.75,0.97
342,Category_13,North-East,Government,4184.66,345.03,0.21,2,1.1,11,995.42,1.05
343,Category_19,International,Government,3776.88,972.46,0.48,17,1.9,1,1882.1,1.06
344,Category_22,North,Government,1415.14,1268.88,0.14,6,2.6,2,367.13,0.93
345,Category_8,South,SME,4991.98,46.82,0.36,17,2.5,3,1127.38,1.14
346,Category_2,East,Enterprise,2984.83,964.52,0.03,8,1.8,9,233.23,1.09
347,Category_21,Central,Corporate,183.79,-469.15,0.13,5,2.5,9,346.57,1.02
348,Category_1,West,Government,3811.8,1358.6,0.2,5,2.9,7,889.21,1.06
349,Category_15,North,SME,3188.09,65.49,0.03,11,2.4,14,293.85,0.96
350,Category_1,West,Home Office,3410.96,673.69,0.4,7,2.4,13,471.89,0.83
351,Category_5,International,Consumer,4200.84,-463.62,0.23,5,4.2,4,881.63,1.14
352,Category_16,East,Enterprise,922.43,-271.08,0.38,8,2.3,11,1193.09,1.17
353,Category_19,North-East,Home Office,4553.28,800.85,0.17,1,3.0,12,646.11,0.96
354,Category_4,West,Corporate,3364.31,-252.2,0.47,5,3.5,8,1771.02,0.89
355,Category_3,Central,Consumer,1992.71,86.91,0.35,3,5.0,2,1388.88,0.9
356,Category_17,Central,Home Office,1613.75,709.18,0.14,19,3.6,8,1200.47,1.03
357,Category_17,Central,Government,345.39,1297.64,0.11,2,2.7,10,669.96,1.14
358,Category_12,East,Consumer,3607.25,1361.79,0.06,7,2.3,4,1186.45,1.15
359,Category_14,International,Government,4071.3,568.62,0.49,4,3.7,5,640.0,1.0
360,Category_21,International,Consumer,2510.81,621.94,0.14,5,1.6,14,84.62,1.18
361,Category_6,Central,Consumer,2017.17,587.63,0.46,1,4.8,12,198.76,0.82
362,Category_3,North-East,SME,400.16,892.98,0.32,1,4.3,4,1672.16,1.05
363,Category_9,North,Enterprise,1859.26,940.13,0.39,14,4.1,14,1999.18,0.91
364,Category_5,International,SME,4644.21,1376.16,0.02,16,1.2,5,1858.37,0.84
365,Category_24,Central,SME,1953.21,-244.21,0.06,19,2.5,1,1896.58,0.84
366,Category_17,East,SME,2812.69,-267.23,0.03,8,2.7,5,380.04,0.81
367,Category_14,Central,Enterprise,4260.95,430.91,0.24,14,3.8,14,989.56,1.19
368,Category_21,West,Enterprise,2666.85,-253.23,0.12,5,4.0,13,922.61,1.03
369,Category_3,Central,Government,1293.63,890.8,0.49,3,1.1,10,1304.51,1.13
370,Category_1,East,Enterprise,2517.69,1449.45,0.36,16,2.6,7,1621.26,1.04
371,Category_20,West,Corporate,759.92,-451.83,0.17,2,3.9,10,1339.25,0.85
372,Category_21,South,Corporate,3035.44,69.53,0.26,7,5.0,11,960.48,1.03
373,Category_23,North,Government,3893.46,663.52,0.38,13,1.4,11,1696.77,1.08
374,Category_1,Central,Consumer,1215.99,-168.06,0.45,14,4.4,13,1674.33,1.14
375,Category_3,International,Home Office,1610.5,323.05,0.25,4,3.3,8,1055.35,1.11
376,Category_18,International,Enterprise,4522.55,-412.15,0.28,5,1.9,9,952.67,0.87
377,Category_25,East,Consumer,4186.29,-284.68,0.11,12,2.7,5,1015.72,0.94
378,Category_10,North,Consumer,265.53,-280.79,0.09,17,2.4,4,1072.56,0.88
379,Category_22,North-East,Enterprise,980.2,303.95,0.34,13,2.3,4,1354.48,0.99
380,Category_3,International,Enterprise,335.25,-244.31,0.31,4,3.8,10,257.84,1.17
381,Category_8,International,Consumer,197.11,1056.3,0.48,13,2.1,4,733.57,1.09
382,Category_14,West,Home Office,3592.34,-58.32,0.18,15,4.8,14,1979.53,1.12
383,Category_24,East,SME,3152.93,462.84,0.01,10,2.8,1,1291.66,1.1
384,Category_18,Central,Consumer,3062.26,1053.9,0.26,16,4.0,1,1071.16,0.98
385,Category_15,Central,Enterprise,1339.34,735.8,0.04,6,2.6,3,268.18,1.02
386,Category_22,South,Corporate,2259.36,1156.17,0.03,12,2.6,4,802.73,0.81
387,Category_23,North-East,Consumer,3657.33,591.8,0.07,18,2.4,7,701.23,0.81
388,Category_2,North-East,Corporate,2519.23,1479.75,0.29,17,5.0,9,979.51,0.99
389,Category_10,North-East,Enterprise,502.42,1220.27,0.05,10,4.2,1,731.3,0.95
390,Category_2,North,Enterprise,4173.64,-117.15,0.2,14,4.1,1,430.43,1.08
391,Category_17,Central,Home Office,2762.73,-392.96,0.12,18,1.7,3,1173.19,1.04
392,Category_8,North-East,Consumer,4731.27,-38.32,0.42,14,1.5,12,1126.73,0.84
393,Category_1,West,Home Office,811.53,1220.46,0.39,1,4.3,2,712.82,0.81
394,Category_9,West,SME,216.34,844.04,0.22,6,2.8,10,1588.0,1.19
395,Category_11,International,SME,4198.02,298.07,0.32,13,2.2,6,1160.43,1.08
396,Category_22,North-East,Enterprise,4143.53,202.86,0.47,8,2.8,14,900.41,0.88
397,Category_16,West,SME,755.87,-17.47,0.32,11,1.6,2,203.51,1.1
398,Category_7,West,Government,4275.47,-197.63,0.46,15,2.8,10,758.95,0.87
399,Category_10,North,Enterprise,2592.97,55.97,0.18,10,3.5,5,1869.78,1.08
400,Category_23,South,Home Office,1157.07,168.56,0.49,18,1.1,12,586.02,0.84
401,Category_3,South,Enterprise,294.79,-317.55,0.01,17,5.0,3,1082.47,0.89
402,Category_18,East,SME,1053.66,-191.76,0.02,8,3.7,13,505.17,0.81
403,Category_25,North-East,Consumer,4225.71,-302.51,0.27,10,2.5,3,378.47,1.05
404,Category_24,North,Corporate,3735.06,-432.3,0.2,19,2.3,3,1242.46,0.84
405,Category_13,East,Home Office,4327.94,-116.4,0.13,18,2.9,5,855.68,0.95
406,Category_7,Central,Government,4971.97,552.61,0.13,1,1.9,6,1822.43,1.17
407,Category_25,East,Corporate,4386.36,-32.01,0.29,2,4.9,2,1958.06,1.0
408,Category_4,West,Enterprise,4606.37,104.93,0.29,8,2.7,9,1897.82,1.04
409,Category_13,North-East,Home Office,4680.63,557.9,0.04,1,1.4,8,572.41,1.06
410,Category_20,International,Government,1534.87,-193.47,0.35,7,3.7,9,890.7,1.0
411,Category_1,South,Enterprise,1803.43,119.4,0.3,17,4.8,12,1999.54,0.83
412,Category_8,International,Home Office,2986.23,-497.23,0.27,7,3.3,10,1395.57,1.11
413,Category_14,South,Home Office,1320.54,217.28,0.3,2,2.4,3,491.92,1.2
414,Category_16,International,SME,1371.71,371.83,0.15,6,1.1,4,536.61,0.92
415,Category_14,South,SME,3696.07,813.8,0.06,8,4.3,12,611.33,1.2
416,Category_12,North,Enterprise,1287.03,-286.43,0.48,5,1.9,4,1085.8,0.96
417,Category_19,West,SME,3397.04,957.95,0.22,10,4.8,13,147.04,1.06
418,Category_23,East,SME,4561.26,516.23,0.22,6,4.3,12,576.93,0.87
419,Category_15,International,Corporate,564.54,1124.72,0.22,18,1.3,1,947.5,1.15
420,Category_2,Central,Corporate,2583.73,998.06,0.4,12,2.3,8,1539.81,1.08
421,Category_2,North,Home Office,3236.46,5.69,0.12,14,3.6,1,1041.92,0.86
422,Category_23,International,Home Office,687.34,1057.55,0.43,17,3.1,14,1601.53,0.94
423,Category_22,Central,Government,853.19,-379.82,0.48,7,2.4,14,211.24,1.01
424,Category_19,North,Home Office,606.93,-41.37,0.0,13,1.9,5,926.8,0.97
425,Category_25,West,Corporate,4273.64,799.91,0.22,8,4.6,9,443.65,0.96
426,Category_22,North,Government,1034.45,-10.92,0.39,4,3.8,14,600.38,1.15
427,Category_22,Central,Enterprise,2893.85,389.76,0.09,4,2.6,7,1746.61,1.06
428,Category_17,North,Government,3153.6,16.58,0.48,15,3.8,12,102.9,0.95
429,Category_20,West,Corporate,3207.82,1212.7,0.43,8,4.4,4,373.48,1.2
430,Category_10,South,Home Office,3414.9,70.32,0.41,3,4.7,8,1531.61,1.06
431,Category_6,North,Consumer,2008.3,-277.97,0.46,13,4.0,11,1844.64,1.11
432,Category_15,Central,Corporate,1346.82,709.04,0.45,1,2.7,9,1870.36,1.14
433,Category_22,North-East,Home Office,1145.66,-218.5,0.11,18,4.6,14,513.5,1.04
434,Category_11,Central,Government,629.92,337.17,0.33,17,3.0,3,698.52,1.16
435,Category_5,North,Government,2767.51,529.16,0.46,14,3.7,2,1272.97,1.07
436,Category_1,International,SME,3531.54,1329.47,0.06,4,1.6,4,596.11,1.13
437,Category_8,International,Government,253.35,-145.76,0.42,6,2.0,5,1067.13,0.85
438,Category_21,West,Corporate,2741.39,1063.58,0.15,5,2.7,2,1721.18,1.18
439,Category_12,East,Home Office,2765.13,420.04,0.12,1,3.4,8,1411.02,0.95
440,Category_12,South,Government,1225.31,1051.84,0.47,8,1.9,4,1031.42,1.16
441,Category_5,West,Corporate,2857.93,-45.89,0.4,10,2.5,6,1882.62,1.06
442,Category_7,East,Home Office,3422.48,-155.27,0.28,9,4.9,12,578.41,0.87
443,Category_4,Central,Enterprise,4679.78,-458.56,0.2,3,4.8,12,1076.62,1.02
444,Category_6,International,Government,1742.04,1016.17,0.41,14,4.5,13,1829.43,1.15
445,Category_13,North,Enterprise,1658.69,-59.86,0.36,19,2.3,6,1551.76,0.88
446,Category_20,Central,SME,2544.94,635.76,0.32,7,1.3,8,1902.98,0.94
447,Category_15,North,Home Office,1906.29,-472.45,0.47,3,1.5,14,846.33,1.18
448,Category_3,North-East,Government,549.42,-434.81,0.07,11,4.1,1,841.77,0.86
449,Category_23,South,Enterprise,2199.29,157.27,0.22,14,2.9,9,1907.13,1.16
450,Category_8,North,Enterprise,3154.1,109.8,0.01,14,1.5,2,637.99,0.89
451,Category_20,Central,Home Office,1816.93,967.24,0.42,16,4.6,6,134.44,1.11
452,Category_16,North-East,Enterprise,1712.31,756.18,0.1,9,2.9,1,839.05,1.16
453,Category_13,East,SME,4959.97,-408.07,0.31,18,4.3,14,133.5,0.92
454,Category_18,International,Home Office,4369.13,-402.2,0.17,19,4.6,2,1113.12,1.05
455,Category_10,East,Government,3521.01,-32.71,0.24,10,3.9,5,60.21,0.92
456,Category_19,East,Consumer,1807.92,1135.89,0.16,5,3.3,3,1665.77,0.8
457,Category_17,North,Government,2284.81,1196.0,0.43,10,1.7,13,1827.33,0.85
458,Category_24,West,Enterprise,4745.19,94.43,0.34,5,2.5,7,394.07,0.94
459,Category_19,International,Enterprise,3046.94,282.92,0.12,14,4.7,2,407.26,1.15
460,Category_23,Central,Corporate,1049.8,-436.92,0.09,9,3.5,5,1155.59,1.02
461,Category_5,Central,Enterprise,3120.29,890.03,0.32,3,4.6,12,718.54,1.0
462,Category_21,West,Home Office,1638.24,1060.85,0.25,15,1.1,9,775.58,1.18
463,Category_23,North-East,Home Office,245.49,-104.61,0.34,3,4.3,6,109.83,1.17
464,Category_9,East,Government,1474.72,1108.39,0.47,4,3.3,7,1905.13,1.14
465,Category_12,East,Enterprise,4956.05,-342.9,0.27,6,2.7,13,698.27,1.05
466,Category_21,North-East,Consumer,691.59,1015.34,0.12,7,4.3,6,315.94,0.82
467,Category_1,North-East,SME,668.73,291.62,0.36,7,1.8,14,480.65,1.16
468,Category_1,Central,Home Office,3351.87,220.57,0.09,10,3.0,13,1167.9,1.07
469,Category_15,International,Government,4072.68,360.74,0.06,4,3.2,6,946.83,1.11
470,Category_2,North,Government,3387.52,-357.95,0.27,3,3.6,4,746.85,0.97
471,Category_22,International,Consumer,1967.85,-146.74,0.44,10,2.5,5,386.11,1.17
472,Category_16,International,Government,4172.55,1040.36,0.38,6,3.8,9,1126.92,0.86
473,Category_25,North,Home Office,2185.72,1109.52,0.45,12,4.9,14,773.03,1.17
474,Category_8,South,Government,1590.79,1216.63,0.49,2,2.1,4,1183.44,0.94
475,Category_13,East,Government,318.02,1411.98,0.02,7,4.7,12,1160.55,0.87
476,Category_21,International,Home Office,1477.19,443.79,0.03,1,3.7,5,723.27,1.02
477,Category_1,North-East,SME,4228.51,680.34,0.09,19,3.9,11,1639.78,1.02
478,Category_16,North-East,Government,1107.1,1416.95,0.1,8,4.6,12,339.78,0.95
479,Category_7,Central,Home Office,622.1,230.63,0.27,9,3.0,12,1233.81,1.0
480,Category_5,North,Government,3598.93,704.1,0.22,17,2.0,13,1438.79,1.15
481,Category_22,South,SME,4114.61,-244.68,0.02,2,4.9,5,777.12,1.12
482,Category_23,West,Enterprise,1066.05,950.68,0.22,4,4.6,5,547.13,1.12
483,Category_3,North,Enterprise,3099.21,932.35,0.1,10,2.8,7,1790.44,1.08
484,Category_12,North,Government,263.97,-201.47,0.03,19,4.5,4,1937.69,1.02
485,Category_16,Central,Consumer,3274.91,1248.95,0.37,9,1.3,11,771.56,0.95
486,Category_19,International,Enterprise,226.91,626.02,0.5,16,3.1,9,286.43,0.91
487,Category_5,East,Enterprise,958.85,17.24,0.03,12,3.3,1,1087.8,1.2
488,Category_22,North-East,Enterprise,1673.06,-146.23,0.16,6,4.1,2,94.74,1.12
489,Category_25,Central,Consumer,3442.37,-220.34,0.47,9,1.4,11,1624.49,0.95
490,Category_14,West,Corporate,4795.64,786.27,0.35,4,2.1,7,1901.8,0.98
491,Category_5,International,Corporate,1927.37,768.65,0.25,13,2.1,3,238.0,1.04
492,Category_15,East,Consumer,3866.83,912.19,0.49,10,3.3,14,780.83,0.82
493,Category_17,Central,SME,2480.58,1351.98,0.0,11,4.5,3,812.67,1.15
494,Category_14,North,Consumer,1814.57,-323.66,0.2,2,4.5,10,1626.84,1.06
495,Category_20,Central,Government,2737.29,707.66,0.17,15,2.9,7,1000.34,1.05
496,Category_5,East,Enterprise,4631.56,931.0,0.05,18,2.3,1,700.55,0.84
497,Category_12,South,SME,1502.17,-337.39,0.31,6,3.8,7,751.96,1.13
498,Category_16,International,Government,1015.26,475.87,0.04,7,3.3,8,1510.23,0.82
499,Category_16,South,Government,3594.91,380.61,0.11,7,2.9,8,190.68,0.91
500,Category_21,West,Consumer,296.32,1021.92,0.35,16,2.4,14,1448.08,0.97
501,Category_7,International,Consumer,2169.92,728.9,0.39,9,1.2,4,1749.86,1.16
502,Category_4,International,SME,1828.62,870.97,0.4,18,1.6,6,75.49,1.03
503,Category_1,Central,SME,1498.26,61.58,0.3,12,4.0,4,1855.81,0.87
504,Category_5,North,Consumer,3015.49,469.54,0.42,2,2.8,5,1771.72,1.02
505,Category_23,North-East,SME,2432.81,6.44,0.31,2,1.3,12,261.95,0.84
506,Category_10,West,Consumer,3278.33,-165.15,0.13,14,3.4,8,607.09,1.19
507,Category_22,International,Consumer,4050.1,140.09,0.13,12,2.2,9,1179.23,0.87
508,Category_5,West,Corporate,4860.2,1228.81,0.26,4,4.6,7,996.08,1.12
509,Category_4,West,Enterprise,1379.53,1365.94,0.45,7,4.3,9,385.84,1.14
510,Category_2,East,SME,4537.48,489.76,0.07,9,2.3,12,1003.8,1.06
511,Category_20,North-East,SME,3756.29,1127.04,0.48,2,1.5,14,1415.73,0.86
512,Category_10,South,SME,1090.35,920.29,0.17,17,1.1,7,1654.52,1.04
513,Category_19,East,Government,981.23,11.59,0.28,12,1.3,4,1120.34,0.94
514,Category_1,South,Home Office,2829.82,1421.06,0.33,15,2.9,6,1926.17,1.17
515,Category_24,Central,Consumer,4072.06,1221.55,0.3,15,4.9,1,82.23,1.17
516,Category_5,North-East,Home Office,2677.27,1136.47,0.16,1,3.4,1,66.13,0.92
517,Category_13,East,SME,1952.93,140.47,0.09,11,1.5,9,1747.94,0.94
518,Category_4,North,Corporate,4979.0,-189.78,0.32,15,1.6,7,840.63,0.89
519,Category_16,Central,Enterprise,1087.12,312.34,0.3,1,3.3,13,1243.64,1.03
520,Category_24,East,Corporate,3452.21,-0.14,0.07,17,1.5,14,1333.65,1.09
521,Category_16,North,Consumer,2877.32,616.34,0.27,19,4.9,9,735.58,0.87
522,Category_23,Central,Home Office,1756.45,888.27,0.46,9,3.1,2,1816.49,0.83
523,Category_2,Central,Government,3190.34,-213.08,0.09,4,2.0,13,1331.53,1.18
524,Category_17,North,Home Office,3345.35,-279.18,0.46,19,4.8,10,731.74,0.87
525,Category_20,North-East,Home Office,4919.92,18.66,0.19,15,4.1,8,1113.7,0.98
526,Category_24,North-East,Home Office,3440.23,298.34,0.11,18,2.6,1,1888.31,1.08
527,Category_12,North,Enterprise,964.58,782.56,0.45,5,2.2,13,1228.21,1.14
528,Category_18,West,Consumer,973.93,1403.5,0.24,18,3.9,10,1480.82,0.89
529,Category_3,International,Corporate,2381.12,1211.92,0.43,10,3.9,2,1228.62,1.18
530,Category_1,East,Enterprise,659.29,349.68,0.01,8,3.0,1,1582.33,0.87
531,Category_1,North-East,Enterprise,1777.95,253.7,0.32,17,4.5,1,412.71,1.17
532,Category_19,International,SME,4639.7,-427.47,0.48,19,3.8,4,1892.65,0.94
533,Category_11,South,Government,553.05,979.92,0.13,11,3.4,2,1623.42,1.14
534,Category_5,North-East,SME,2762.03,1499.37,0.45,1,2.5,2,108.26,1.09
535,Category_12,North,Government,3317.17,529.59,0.21,13,3.2,12,1628.65,0.96
536,Category_3,South,Home Office,2862.61,1420.54,0.19,18,1.7,8,713.31,1.0
537,Category_1,North-East,Corporate,3166.51,-159.77,0.15,14,4.2,9,719.93,0.92
538,Category_1,International,Home Office,746.9,841.86,0.0,8,3.1,14,958.5,1.14
539,Category_8,West,Government,209.75,-20.24,0.3,3,2.1,4,722.25,0.96
540,Category_10,International,Enterprise,3837.95,298.9,0.29,1,3.5,2,1638.72,1.07
541,Category_11,North-East,Government,1705.14,463.33,0.14,10,1.0,12,1544.86,0.92
542,Category_12,South,SME,2328.91,185.89,0.41,1,3.1,14,1821.42,1.11
543,Category_13,North,Corporate,4548.64,167.29,0.36,3,3.4,8,756.95,1.1
544,Category_12,North-East,Enterprise,4270.46,116.25,0.2,10,3.1,11,1296.45,0.94
545,Category_14,East,Consumer,3345.68,-442.69,0.18,7,1.9,7,298.32,1.0
546,Category_2,South,Enterprise,1923.65,626.91,0.49,19,2.5,13,1215.09,1.03
547,Category_19,Central,SME,1664.55,716.23,0.25,2,1.2,2,1128.08,0.92
548,Category_18,North-East,Home Office,2490.34,185.83,0.02,15,4.4,4,904.96,1.14
549,Category_3,International,Enterprise,766.76,20.87,0.19,19,4.2,12,850.41,0.84
550,Category_23,South,SME,3017.57,-156.54,0.07,1,1.9,13,805.56,0.85
551,Category_17,West,Corporate,4251.7,1373.88,0.26,2,4.1,5,1833.46,1.07
552,Category_8,West,Enterprise,3963.4,548.57,0.23,5,4.7,8,1179.4,0.9
553,Category_10,North,Home Office,2676.97,418.35,0.36,7,1.2,13,660.65,1.15
554,Category_2,East,Home Office,3104.05,65.6,0.22,5,2.3,14,476.8,1.05
555,Category_19,South,Government,1504.98,1265.29,0.16,3,1.0,3,1388.58,1.12
556,Category_9,North-East,SME,4074.02,-101.17,0.17,3,1.6,4,985.58,0.93
557,Category_7,North,Home Office,1140.26,-128.06,0.25,12,3.8,1,636.36,1.11
558,Category_4,East,Consumer,3888.06,-445.45,0.23,5,2.2,4,529.23,1.02
559,Category_21,West,Consumer,2410.94,798.75,0.43,8,2.7,8,248.25,1.08
560,Category_18,South,Consumer,2637.97,-469.13,0.02,15,3.7,3,595.27,0.9
561,Category_13,North,Home Office,3952.11,1296.73,0.41,9,2.0,1,469.89,0.86
562,Category_11,International,Enterprise,3963.35,311.48,0.46,14,1.4,9,1432.78,1.11
563,Category_24,South,Corporate,2164.59,596.93,0.08,4,3.9,1,73.57,0.98
564,Category_4,South,Enterprise,4479.14,-44.25,0.21,8,3.1,6,931.01,1.01
565,Category_25,Central,Corporate,2834.26,841.29,0.24,12,2.8,14,1191.89,1.15
566,Category_21,West,Consumer,4277.92,909.08,0.15,10,4.4,5,1661.91,1.13
567,Category_25,North-East,Home Office,808.91,1494.06,0.25,8,2.8,8,775.56,0.92
568,Category_4,International,Corporate,1205.27,-494.98,0.27,8,1.5,14,937.54,0.84
569,Category_10,East,Consumer,1524.42,750.74,0.04,15,2.2,7,140.17,0.94
570,Category_5,West,Home Office,3278.34,-182.45,0.35,1,4.4,2,1586.74,1.13
571,Category_9,North,Consumer,147.02,935.72,0.01,12,2.8,3,1254.72,1.15
572,Category_24,North-East,Home Office,2093.3,-407.51,0.04,10,4.0,3,1735.0,0.94
573,Category_3,International,Government,239.02,619.34,0.34,6,1.9,2,1267.27,1.18
574,Category_17,West,Consumer,2042.57,1050.63,0.24,11,4.9,12,1189.34,0.89
575,Category_3,North,Government,1778.57,225.3,0.5,7,2.9,8,1903.41,0.81
576,Category_16,West,Consumer,801.74,413.76,0.46,7,1.1,11,509.32,1.13
577,Category_4,North,Government,3122.54,553.17,0.36,7,2.3,7,984.41,1.07
578,Category_18,North,Corporate,1178.9,1123.64,0.23,11,4.3,14,990.19,1.01
579,Category_17,South,Enterprise,1058.95,223.38,0.12,18,1.3,12,412.68,0.87
580,Category_7,Central,Corporate,4241.68,245.25,0.08,1,3.8,12,1687.08,1.05
581,Category_24,North-East,Corporate,4395.04,968.37,0.41,15,1.7,9,696.71,0.86
582,Category_23,Central,Government,2450.04,539.45,0.47,1,4.5,1,1196.33,0.98
583,Category_5,International,Government,511.27,284.22,0.28,15,3.2,1,1995.97,0.84
584,Category_12,South,Corporate,2573.55,85.37,0.1,16,4.0,13,828.3,0.83
585,Category_17,International,Government,2129.53,-404.26,0.07,5,3.1,8,670.45,0.98
586,Category_23,Central,Home Office,3906.26,828.45,0.31,11,4.8,11,584.78,0.9
587,Category_13,North-East,Corporate,915.12,164.75,0.2,6,2.1,12,1782.92,0.83
588,Category_23,East,SME,613.91,-360.19,0.38,17,4.4,12,638.14,0.97
589,Category_25,South,Government,1351.81,1353.98,0.19,14,2.9,1,213.93,0.98
590,Category_3,Central,Consumer,898.21,1076.94,0.06,13,2.9,5,885.93,1.06
591,Category_9,North-East,Corporate,4229.48,974.12,0.28,8,3.9,8,712.95,0.94
592,Category_17,South,Home Office,1491.55,703.5,0.49,5,1.4,12,921.28,0.94
593,Category_17,South,Home Office,3421.52,1384.36,0.31,19,3.4,3,325.88,0.99
594,Category_20,South,Enterprise,691.76,1018.95,0.4,12,4.8,11,1504.14,0.88
595,Category_16,Central,SME,4151.73,1127.37,0.1,12,2.4,10,447.91,1.01
596,Category_25,North-East,Home Office,2327.48,1045.65,0.1,16,3.8,8,1341.07,1.09
597,Category_22,Central,Enterprise,4291.78,383.92,0.42,11,1.4,14,1315.66,1.16
598,Category_13,North-East,SME,1477.06,-214.24,0.25,8,2.8,3,460.23,1.03
599,Category_19,East,Home Office,2772.72,808.61,0.49,15,2.3,13,1011.84,1.09
600,Category_17,South,Enterprise,3198.23,532.24,0.3,11,4.1,13,244.45,1.15
601,Category_4,Central,Home Office,2518.74,1294.53,0.04,15,4.4,8,515.52,0.84
602,Category_12,East,Home Office,1366.05,-448.49,0.3,13,1.6,1,1687.59,1.14
603,Category_9,West,Government,3915.53,-448.8,0.19,5,1.3,10,1394.2,1.08
604,Category_19,East,Enterprise,490.63,20.03,0.37,2,1.9,10,213.57,1.03
605,Category_12,International,Enterprise,805.14,188.21,0.44,1,2.3,13,508.03,0.84
606,Category_9,Central,Consumer,492.16,-308.71,0.41,4,3.6,5,406.52,1.09
607,Category_7,West,Government,1564.72,-182.06,0.01,5,4.6,4,1302.62,0.95
